Id;Ano;Mes;Fornecedor_Id;Valor_dia;Regiao_Id;Zona_Id;Categoria_Id;;;;;;;;0,180690245;3-superartista;0,227181974;2-ArtistasMedios;0,592127781;1-PequenosArtistas
3978;2025;9;1006;3500;21;4;1;;;;;;;;;;;;;
3979;2025;6;826;78087,33;13;3;3;;;;;;;;;;;;;
3980;2025;7;2136;10500;26;5;2;;;;;;;;;;;;;
3981;2025;2;1402;7400;7;2;1;;;;;;;;;;;;;
3982;2025;2;1402;6500;26;5;1;;;;;;;;;;;;;
3983;2025;2;1402;6500;21;4;1;;;;;;;;;;;;;
3984;2025;6;1797;6500;7;2;1;;;;;;;;;;;;;
3985;2025;6;1797;4000;7;2;1;;;;;;;;;;;;;
3986;2025;1;1203;4000;7;2;1;;;;;;;;;;;;;
3987;2025;5;2040;45000;1;1;2;;;;;;;;;;;;;
3988;2025;8;2040;45000;1;1;2;;;;;;;;;;;;;
3989;2025;7;1016;80000;6;2;3;;;;;;;;;;;;;
3990;2025;4;1925;3500;1;1;1;;;;;;;;;;;;;
3991;2025;3;2137;6000;1;1;1;;;;;;;;;;;;;
3992;2025;5;2137;7400;8;2;1;;;;;;;;;;;;;
3993;2025;3;2137;6500;1;1;1;;;;;;;;;;;;;
3994;2025;5;2138;60000;5;2;3;;;;;;;;;;;;;
3995;2025;1;1109;7400;5;2;1;;;;;;;;;;;;;
3996;2025;3;1109;288,3116883;5;2;1;;;;;;;;;;;;;
3997;2025;9;1109;7400;13;3;1;;;;;;;;;;;;;
3998;2025;2;1109;7400;7;2;1;;;;;;;;;;;;;
3999;2025;7;1109;7400;7;2;1;;;;;;;;;;;;;
4000;2025;1;1094;6500;7;2;1;;;;;;;;;;;;;
4001;2025;5;2139;70000;7;2;3;;;;;;;;;;;;;
4002;2025;9;2140;3500;7;2;1;;;;;;;;;;;;;
4003;2025;8;2140;7400;27;5;1;;;;;;;;;;;;;
4004;2025;5;2141;85000;5;2;3;;;;;;;;;;;;;
4005;2025;4;1599;3300;24;5;1;;;;;;;;;;;;;
4006;2025;4;1362;1500;24;5;1;;;;;;;;;;;;;
4007;2025;4;866;1500;1;1;1;;;;;;;;;;;;;
4008;2025;4;885;1500;29;5;1;;;;;;;;;;;;;
4009;2025;4;1599;3300;20;4;1;;;;;;;;;;;;;
4010;2025;5;885;1500;29;5;1;;;;;;;;;;;;;
4011;2025;4;1320;1500;1;1;1;;;;;;;;;;;;;
4012;2025;4;1320;1500;29;5;1;;;;;;;;;;;;;
4013;2025;5;866;1500;1;1;1;;;;;;;;;;;;;
4014;2025;4;982;1500;26;5;1;;;;;;;;;;;;;
4015;2025;4;1599;1500;26;5;1;;;;;;;;;;;;;
4016;2025;5;2142;1500;29;5;1;;;;;;;;;;;;;
4017;2025;4;1561;1500;14;3;1;;;;;;;;;;;;;
4018;2025;4;1585;1500;29;5;1;;;;;;;;;;;;;
4019;2025;5;1564;1500;1;1;1;;;;;;;;;;;;;
4020;2025;4;1573;1500;6;2;1;;;;;;;;;;;;;
4021;2025;4;2143;1500;3;2;1;;;;;;;;;;;;;
4022;2025;4;1558;1500;9;2;1;;;;;;;;;;;;;
4023;2025;4;1599;1500;16;3;1;;;;;;;;;;;;;
4024;2025;4;548;1500;16;3;1;;;;;;;;;;;;;
4025;2025;4;1643;1500;7;2;1;;;;;;;;;;;;;
4026;2025;5;2144;12500;29;5;2;;;;;;;;;;;;;
4027;2025;5;2145;57800;13;3;3;;;;;;;;;;;;;
4028;2025;7;2146;2500;29;5;1;;;;;;;;;;;;;
4029;2025;7;1094;7400;21;4;1;;;;;;;;;;;;;
4030;2025;1;981;5000;1;1;1;;;;;;;;;;;;;
4031;2025;5;1415;3500;26;5;1;;;;;;;;;;;;;
4032;2025;5;2147;75000;27;5;3;;;;;;;;;;;;;
4033;2025;2;1465;180000;13;3;3;;;;;;;;;;;;;
4034;2025;7;1465;180000;22;4;3;;;;;;;;;;;;;
4035;2025;5;2148;23800;10;2;2;;;;;;;;;;;;;
4036;2025;1;2148;27000;1;1;2;;;;;;;;;;;;;
4037;2025;10;1465;89000;1;1;3;;;;;;;;;;;;;
4038;2025;7;1465;88000;7;2;3;;;;;;;;;;;;;
4039;2025;12;1814;277000;7;2;3;;;;;;;;;;;;;
4040;2025;12;1814;277000;1;1;3;;;;;;;;;;;;;
4041;2025;4;2003;619,047619;1;1;1;;;;;;;;;;;;;
4042;2025;2;866;3500;25;5;1;;;;;;;;;;;;;
4043;2025;5;1314;7400;25;5;1;;;;;;;;;;;;;
4044;2025;7;1814;15000;25;5;2;;;;;;;;;;;;;
4045;2025;7;1814;10000;29;5;2;;;;;;;;;;;;;
4046;2025;7;1465;52000;7;2;3;;;;;;;;;;;;;
4047;2025;4;1814;120000;25;5;3;;;;;;;;;;;;;
4048;2025;10;798;3500;25;5;1;;;;;;;;;;;;;
4049;2025;5;2147;295000;1;1;3;;;;;;;;;;;;;
4050;2025;7;1388;7400;25;5;1;;;;;;;;;;;;;
4051;2025;5;1415;3500;26;5;1;;;;;;;;;;;;;
4052;2025;9;2149;7400;10;2;1;;;;;;;;;;;;;
4053;2025;3;1816;35000;2;2;2;;;;;;;;;;;;;
4054;2025;5;1285;7400;22;4;1;;;;;;;;;;;;;
4055;2025;5;2150;250000;29;5;3;;;;;;;;;;;;;
4056;2025;4;2151;4615,384615;29;5;1;;;;;;;;;;;;;
4057;2025;9;2152;40000;20;4;2;;;;;;;;;;;;;
4058;2025;6;2144;6500;24;5;1;;;;;;;;;;;;;
4059;2025;12;2153;6500;32;6;1;;;;;;;;;;;;;
4060;2025;5;2154;180000;28;5;3;;;;;;;;;;;;;
4061;2025;7;2155;22000;21;4;2;;;;;;;;;;;;;
4062;2025;7;1157;6500;26;5;1;;;;;;;;;;;;;
4063;2025;6;2156;30000;29;5;2;;;;;;;;;;;;;
4064;2025;5;2157;62000;16;3;3;;;;;;;;;;;;;
4065;2025;6;842;5000;1;1;1;;;;;;;;;;;;;
4066;2025;4;1871;5000;1;1;1;;;;;;;;;;;;;
4067;2025;8;2158;7400;21;4;1;;;;;;;;;;;;;
4068;2025;5;2159;22000;28;5;2;;;;;;;;;;;;;
4069;2025;5;2159;22000;5;2;2;;;;;;;;;;;;;
4070;2025;5;1925;7000;13;3;1;;;;;;;;;;;;;
4071;2025;9;2160;5000;28;5;1;;;;;;;;;;;;;
4072;2025;9;903;30000;28;5;2;;;;;;;;;;;;;
4073;2025;6;1384;6500;1;1;1;;;;;;;;;;;;;
4074;2025;7;1128;6500;4;2;1;;;;;;;;;;;;;
4075;2025;7;2161;9000;9;2;1;;;;;;;;;;;;;
4076;2025;2;1154;7400;1;1;1;;;;;;;;;;;;;
4077;2025;5;2162;59300;30;5;3;;;;;;;;;;;;;
4078;2025;3;1820;50000;32;6;3;;;;;;;;;;;;;
4079;2025;4;1820;70000;30;5;3;;;;;;;;;;;;;
4080;2025;5;2163;250000;6;2;3;;;;;;;;;;;;;
4081;2025;8;549;2000;17;3;1;;;;;;;;;;;;;
4082;2025;7;983;60000;17;3;3;;;;;;;;;;;;;
4083;2025;5;2164;6500;23;5;1;;;;;;;;;;;;;
4084;2025;6;2165;350000;5;2;3;;;;;;;;;;;;;
4085;2025;4;2166;3000;13;3;1;;;;;;;;;;;;;
4086;2025;1;1841;5000;1;1;1;;;;;;;;;;;;;
4087;2025;9;823;7400;32;6;1;;;;;;;;;;;;;
4088;2025;4;2167;190000;20;4;3;;;;;;;;;;;;;
4089;2025;5;2167;190000;5;2;3;;;;;;;;;;;;;
4090;2025;5;1925;22200;15;3;2;;;;;;;;;;;;;
4091;2025;5;1956;15000;6;2;2;;;;;;;;;;;;;
4092;2025;5;2168;6500;6;2;1;;;;;;;;;;;;;
4093;2025;8;2021;22500;1;1;2;;;;;;;;;;;;;
4094;2025;5;2021;6500;3;2;1;;;;;;;;;;;;;
4095;2025;3;550;2000;28;5;1;;;;;;;;;;;;;
4096;2025;6;550;2000;10;2;1;;;;;;;;;;;;;
4097;2025;5;888;7400;10;2;1;;;;;;;;;;;;;
4098;2025;1;2169;18400;5;2;2;;;;;;;;;;;;;
4099;2025;12;2169;16000;5;2;2;;;;;;;;;;;;;
4100;2025;6;2169;7400;20;4;1;;;;;;;;;;;;;
4101;2025;1;2169;7400;29;5;1;;;;;;;;;;;;;
4102;2025;3;2169;7400;29;5;1;;;;;;;;;;;;;
4103;2025;6;1890;6500;29;5;1;;;;;;;;;;;;;
4104;2025;5;2159;25000;29;5;2;;;;;;;;;;;;;
4105;2025;3;2170;3500;29;5;1;;;;;;;;;;;;;
4106;2025;7;1304;3000;28;5;1;;;;;;;;;;;;;
4107;2025;1;892;6000;28;5;1;;;;;;;;;;;;;
4108;2025;1;903;5333,333333;28;5;1;;;;;;;;;;;;;
4109;2025;5;850;3500;13;3;1;;;;;;;;;;;;;
4110;2025;5;1816;7400;4;2;1;;;;;;;;;;;;;
4111;2025;9;2171;80000;9;2;3;;;;;;;;;;;;;
4112;2025;5;2171;50000;1;1;3;;;;;;;;;;;;;
4113;2025;6;2172;50000;29;5;3;;;;;;;;;;;;;
4114;2025;5;2173;300000;2;2;3;;;;;;;;;;;;;
4115;2025;9;886;7000;2;2;1;;;;;;;;;;;;;
4116;2025;2;1096;5000;1;1;1;;;;;;;;;;;;;
4117;2025;5;1412;4500;5;2;1;;;;;;;;;;;;;
4118;2025;5;2169;5000;2;2;1;;;;;;;;;;;;;
4119;2025;2;2169;5000;12;2;1;;;;;;;;;;;;;
4120;2025;12;2174;7400;3;2;1;;;;;;;;;;;;;
4121;2025;6;2174;7400;29;5;1;;;;;;;;;;;;;
4122;2025;6;2175;7400;29;5;1;;;;;;;;;;;;;
4123;2025;5;1816;30000;5;2;2;;;;;;;;;;;;;
4124;2025;2;2176;45000;5;2;2;;;;;;;;;;;;;
4125;2025;5;2176;31000;29;5;2;;;;;;;;;;;;;
4126;2025;7;1059;5500;29;5;1;;;;;;;;;;;;;
4127;2025;4;1059;7400;29;5;1;;;;;;;;;;;;;
4128;2025;5;1950;6500;29;5;1;;;;;;;;;;;;;
4129;2025;5;921;3500;13;3;1;;;;;;;;;;;;;
4130;2025;5;2177;5000;13;3;1;;;;;;;;;;;;;
4131;2025;7;1863;10000;1;1;2;;;;;;;;;;;;;
4132;2025;5;1863;10000;2;2;2;;;;;;;;;;;;;
4133;2025;5;2178;62000;26;5;3;;;;;;;;;;;;;
4134;2025;3;1094;6500;22;4;1;;;;;;;;;;;;;
4135;2025;7;2179;4000;22;4;1;;;;;;;;;;;;;
4136;2025;6;1272;7400;28;5;1;;;;;;;;;;;;;
4137;2025;12;1188;7400;27;5;1;;;;;;;;;;;;;
4138;2025;3;2180;25000;5;2;2;;;;;;;;;;;;;
4139;2025;5;2181;420000;1;1;3;;;;;;;;;;;;;
4140;2025;5;2182;5000;13;3;1;;;;;;;;;;;;;
4141;2025;7;1935;120000;17;3;3;;;;;;;;;;;;;
4142;2025;2;2166;3000;32;6;1;;;;;;;;;;;;;
4143;2025;8;1558;7400;1;1;1;;;;;;;;;;;;;
4144;2025;3;1558;158,5365854;16;3;1;;;;;;;;;;;;;
4145;2025;6;2183;30000;20;4;2;;;;;;;;;;;;;
4146;2025;6;1820;7400;7;2;1;;;;;;;;;;;;;
4147;2025;5;1858;150000;7;2;3;;;;;;;;;;;;;
4148;2025;7;1809;35000;1;1;2;;;;;;;;;;;;;
4149;2025;5;2184;7400;17;3;1;;;;;;;;;;;;;
4150;2025;5;1579;6000;13;3;1;;;;;;;;;;;;;
4151;2025;3;1579;6000;3;2;1;;;;;;;;;;;;;
4152;2025;1;1327;500;1;1;1;;;;;;;;;;;;;
4153;2025;8;1327;2000;7;2;1;;;;;;;;;;;;;
4154;2025;5;2185;17000;7;2;2;;;;;;;;;;;;;
4155;2025;5;2185;16000;9;2;2;;;;;;;;;;;;;
4156;2025;7;853;6000;9;2;1;;;;;;;;;;;;;
4157;2025;5;2186;550500,2;10;2;3;;;;;;;;;;;;;
4158;2025;6;2186;550000;21;4;3;;;;;;;;;;;;;
4159;2025;4;2187;30000;16;3;2;;;;;;;;;;;;;
4160;2025;8;1051;120000;5;2;3;;;;;;;;;;;;;
4161;2025;5;1051;99000;5;2;3;;;;;;;;;;;;;
4162;2025;4;1051;99000;25;5;3;;;;;;;;;;;;;
4163;2025;5;2188;157500;9;2;3;;;;;;;;;;;;;
4164;2025;1;2189;6500;9;2;1;;;;;;;;;;;;;
4165;2025;10;2189;7400;9;2;1;;;;;;;;;;;;;
4166;2025;3;1091;6500;21;4;1;;;;;;;;;;;;;
4167;2025;6;2190;3500;29;5;1;;;;;;;;;;;;;
4168;2025;5;2191;15000;29;5;2;;;;;;;;;;;;;
4169;2025;6;1807;130000;1;1;3;;;;;;;;;;;;;
4170;2025;5;2192;60000;16;3;3;;;;;;;;;;;;;
4171;2025;5;2193;5000;1;1;1;;;;;;;;;;;;;
4172;2025;3;1815;7400;3;2;1;;;;;;;;;;;;;
4173;2025;8;1124;7400;7;2;1;;;;;;;;;;;;;
4174;2025;5;2194;160000;26;5;3;;;;;;;;;;;;;
4175;2025;5;886;33000;32;6;2;;;;;;;;;;;;;
4176;2025;4;2195;6500;28;5;1;;;;;;;;;;;;;
4177;2025;6;924;5000;23;5;1;;;;;;;;;;;;;
4178;2025;6;2156;6500;2;2;1;;;;;;;;;;;;;
4179;2025;7;2081;25000;1;1;2;;;;;;;;;;;;;
4180;2025;5;2196;10000;30;5;2;;;;;;;;;;;;;
4181;2025;3;2196;5000;1;1;1;;;;;;;;;;;;;
4182;2025;7;1118;6500;27;5;1;;;;;;;;;;;;;
4183;2025;5;1118;6500;9;2;1;;;;;;;;;;;;;
4184;2025;5;836;215000;9;2;3;;;;;;;;;;;;;
4185;2025;4;2197;7400;2;2;1;;;;;;;;;;;;;
4186;2025;5;2197;7000;2;2;1;;;;;;;;;;;;;
4187;2025;5;2003;48300;21;4;2;;;;;;;;;;;;;
4188;2025;3;2003;48300;1;1;2;;;;;;;;;;;;;
4189;2025;6;2198;5000;1;1;1;;;;;;;;;;;;;
4190;2025;3;2199;30000;25;5;2;;;;;;;;;;;;;
4191;2025;12;858;7400;25;5;1;;;;;;;;;;;;;
4192;2025;4;858;6500;3;2;1;;;;;;;;;;;;;
4193;2025;12;1889;7400;2;2;1;;;;;;;;;;;;;
4194;2025;6;809;61990,9;23;5;3;;;;;;;;;;;;;
4195;2025;6;1909;41035;23;5;2;;;;;;;;;;;;;
4196;2025;7;1909;40000;9;2;2;;;;;;;;;;;;;
4197;2025;6;2200;6500;29;5;1;;;;;;;;;;;;;
4198;2025;7;1421;3500;20;4;1;;;;;;;;;;;;;
4199;2025;5;1984;14200;20;4;2;;;;;;;;;;;;;
4200;2025;11;2201;80000;5;2;3;;;;;;;;;;;;;
4201;2025;1;1959;7400;1;1;1;;;;;;;;;;;;;
4202;2025;7;2202;7400;1;1;1;;;;;;;;;;;;;
4203;2025;5;1814;185000;32;6;3;;;;;;;;;;;;;
4204;2025;7;2203;10000;1;1;2;;;;;;;;;;;;;
4205;2025;3;2204;20000;16;3;2;;;;;;;;;;;;;
4206;2025;4;2204;15000;25;5;2;;;;;;;;;;;;;
4207;2025;3;1001;6500;17;3;1;;;;;;;;;;;;;
4208;2025;6;1820;6500;21;4;1;;;;;;;;;;;;;
4209;2025;2;850;7400;21;4;1;;;;;;;;;;;;;
4210;2025;2;850;7400;28;5;1;;;;;;;;;;;;;
4211;2025;6;1800;3900;17;3;1;;;;;;;;;;;;;
4212;2025;9;1835;6000;1;1;1;;;;;;;;;;;;;
4213;2025;7;793;6500;1;1;1;;;;;;;;;;;;;
4214;2025;6;2205;6500;13;3;1;;;;;;;;;;;;;
4215;2025;1;2205;6500;1;1;1;;;;;;;;;;;;;
4216;2025;3;2206;5000;23;5;1;;;;;;;;;;;;;
4217;2025;5;2207;7400;1;1;1;;;;;;;;;;;;;
4218;2025;12;1798;450000;1;1;3;;;;;;;;;;;;;
4219;2025;12;1798;450000;32;6;3;;;;;;;;;;;;;
4220;2025;9;826;30000;16;3;2;;;;;;;;;;;;;
4221;2025;3;826;100000;1;1;3;;;;;;;;;;;;;
4222;2025;9;1096;3500;1;1;1;;;;;;;;;;;;;
4223;2025;7;1016;25714,28571;26;5;2;;;;;;;;;;;;;
4224;2025;5;1016;22500;26;5;2;;;;;;;;;;;;;
4225;2025;6;2208;4500;12;2;1;;;;;;;;;;;;;
4226;2025;1;2208;7400;8;2;1;;;;;;;;;;;;;
4227;2025;5;2209;51396,4;8;2;3;;;;;;;;;;;;;
4228;2025;6;2209;9000;6;2;1;;;;;;;;;;;;;
4229;2025;5;2209;51396,4;6;2;3;;;;;;;;;;;;;
4230;2025;3;2210;6500;1;1;1;;;;;;;;;;;;;
4231;2025;5;2211;36000;1;1;2;;;;;;;;;;;;;
4232;2025;10;1271;5000;1;1;1;;;;;;;;;;;;;
4233;2025;7;845;7400;1;1;1;;;;;;;;;;;;;
4234;2025;6;1758;85000;1;1;3;;;;;;;;;;;;;
4235;2025;2;866;5000;28;5;1;;;;;;;;;;;;;
4236;2025;7;1599;8571,428571;30;5;1;;;;;;;;;;;;;
4237;2025;7;1599;30000;3;2;2;;;;;;;;;;;;;
4238;2025;8;1599;6000;29;5;1;;;;;;;;;;;;;
4239;2025;5;2212;70000;29;5;3;;;;;;;;;;;;;
4240;2025;4;2213;25000;29;5;2;;;;;;;;;;;;;
4241;2025;5;1643;3500;29;5;1;;;;;;;;;;;;;
4242;2025;5;2214;40000;20;4;2;;;;;;;;;;;;;
4243;2025;9;1807;60000;1;1;3;;;;;;;;;;;;;
4244;2025;6;1807;70000;29;5;3;;;;;;;;;;;;;
4245;2025;4;2215;180000;1;1;3;;;;;;;;;;;;;
4246;2025;5;1996;3500;3;2;1;;;;;;;;;;;;;
4247;2025;8;2216;24500;3;2;2;;;;;;;;;;;;;
4248;2025;4;1945;5000;5;2;1;;;;;;;;;;;;;
4249;2025;5;1537;22000;31;5;2;;;;;;;;;;;;;
4250;2025;5;2217;265000;14;3;3;;;;;;;;;;;;;
4251;2025;4;2218;750000;28;5;3;;;;;;;;;;;;;
4252;2025;9;2218;550000;1;1;3;;;;;;;;;;;;;
4253;2025;5;2219;20000;23;5;2;;;;;;;;;;;;;
4254;2025;5;921;4000;1;1;1;;;;;;;;;;;;;
4255;2025;7;2062;4000;1;1;1;;;;;;;;;;;;;
4256;2025;5;862;7200;1;1;1;;;;;;;;;;;;;
4257;2025;10;862;1428,571429;2;2;1;;;;;;;;;;;;;
4258;2025;10;862;1428,571429;23;5;1;;;;;;;;;;;;;
4259;2025;7;866;7400;5;2;1;;;;;;;;;;;;;
4260;2025;6;866;7400;5;2;1;;;;;;;;;;;;;
4261;2025;11;1365;7400;5;2;1;;;;;;;;;;;;;
4262;2025;9;965;15000;29;5;2;;;;;;;;;;;;;
4263;2025;6;965;7000;29;5;1;;;;;;;;;;;;;
4264;2025;6;551;2000;1;1;1;;;;;;;;;;;;;
4265;2025;8;1153;5000;1;1;1;;;;;;;;;;;;;
4266;2025;12;1153;4500;1;1;1;;;;;;;;;;;;;
4267;2025;10;1153;5000;31;5;1;;;;;;;;;;;;;
4268;2025;5;1950;61111,105;1;1;3;;;;;;;;;;;;;
4269;2025;7;1950;37000;1;1;2;;;;;;;;;;;;;
4270;2025;5;2220;61000;1;1;3;;;;;;;;;;;;;
4271;2025;5;2221;5000;1;1;1;;;;;;;;;;;;;
4272;2025;5;1919;20000;1;1;2;;;;;;;;;;;;;
4273;2025;1;1778;5000;28;5;1;;;;;;;;;;;;;
4274;2025;5;1950;6500;7;2;1;;;;;;;;;;;;;
4275;2025;5;2222;40000;2;2;2;;;;;;;;;;;;;
4276;2025;5;2223;416000;14;3;3;;;;;;;;;;;;;
4277;2025;8;1757;10000;1;1;2;;;;;;;;;;;;;
4278;2025;5;1853;170000;1;1;3;;;;;;;;;;;;;
4279;2025;5;1993;20000;9;2;2;;;;;;;;;;;;;
4280;2025;7;2224;150000;32;6;3;;;;;;;;;;;;;
4281;2025;5;2225;6500;17;3;1;;;;;;;;;;;;;
4282;2025;1;2226;7400;2;2;1;;;;;;;;;;;;;
4283;2025;3;1037;6500;14;3;1;;;;;;;;;;;;;
4284;2025;5;2227;18000;32;6;2;;;;;;;;;;;;;
4285;2025;1;1915;16000;28;5;2;;;;;;;;;;;;;
4286;2025;5;1915;19500;5;2;2;;;;;;;;;;;;;
4287;2025;3;1915;19500;2;2;2;;;;;;;;;;;;;
4288;2025;1;1778;6500;14;3;1;;;;;;;;;;;;;
4289;2025;5;836;44460;14;3;2;;;;;;;;;;;;;
4290;2025;8;1318;7400;14;3;1;;;;;;;;;;;;;
4291;2025;12;1889;7400;14;3;1;;;;;;;;;;;;;
4292;2025;2;1889;6000;21;4;1;;;;;;;;;;;;;
4293;2025;7;1889;6000;1;1;1;;;;;;;;;;;;;
4294;2025;6;1889;4000;9;2;1;;;;;;;;;;;;;
4295;2025;3;2166;3000;9;2;1;;;;;;;;;;;;;
4296;2025;5;1742;7626,66;9;2;1;;;;;;;;;;;;;
4297;2025;5;850;318,1818182;9;2;1;;;;;;;;;;;;;
4298;2025;5;2228;20000;20;4;2;;;;;;;;;;;;;
4299;2025;1;1094;5000;1;1;1;;;;;;;;;;;;;
4300;2025;4;1596;2500;1;1;1;;;;;;;;;;;;;
4301;2025;4;921;4000;1;1;1;;;;;;;;;;;;;
4302;2025;4;1764;18000;27;5;2;;;;;;;;;;;;;
4303;2025;6;1764;17000;25;5;2;;;;;;;;;;;;;
4304;2025;1;1976;2343,75;2;2;1;;;;;;;;;;;;;
4305;2025;5;2229;15000;26;5;2;;;;;;;;;;;;;
4306;2025;2;2230;1644,444444;26;5;1;;;;;;;;;;;;;
4307;2025;10;2230;6500;13;3;1;;;;;;;;;;;;;
4308;2025;4;2231;7400;1;1;1;;;;;;;;;;;;;
4309;2025;5;2232;38000;5;2;2;;;;;;;;;;;;;
4310;2025;1;2233;5000;5;2;1;;;;;;;;;;;;;
4311;2025;5;2234;62000;1;1;3;;;;;;;;;;;;;
4312;2025;7;1869;40000;21;4;2;;;;;;;;;;;;;
4313;2025;4;1426;5000;32;6;1;;;;;;;;;;;;;
4314;2025;5;892;7400;2;2;1;;;;;;;;;;;;;
4315;2025;6;892;7400;32;6;1;;;;;;;;;;;;;
4316;2025;4;826;120000;4;2;3;;;;;;;;;;;;;
4317;2025;6;826;120000;4;2;3;;;;;;;;;;;;;
4318;2025;12;826;48000;4;2;2;;;;;;;;;;;;;
4319;2025;7;819;5000;26;5;1;;;;;;;;;;;;;
4320;2025;3;982;5000;26;5;1;;;;;;;;;;;;;
4321;2025;12;989;80000;26;5;3;;;;;;;;;;;;;
4322;2025;7;2235;8000;26;5;1;;;;;;;;;;;;;
4323;2025;6;1147;7400;14;3;1;;;;;;;;;;;;;
4324;2025;8;892;7400;29;5;1;;;;;;;;;;;;;
4325;2025;3;862;7400;4;2;1;;;;;;;;;;;;;
4326;2025;5;833;7400;16;3;1;;;;;;;;;;;;;
4327;2025;6;833;7400;4;2;1;;;;;;;;;;;;;
4328;2025;4;862;7400;5;2;1;;;;;;;;;;;;;
4329;2025;2;869;7400;24;5;1;;;;;;;;;;;;;
4330;2025;3;1030;7400;24;5;1;;;;;;;;;;;;;
4331;2025;7;1147;6000;5;2;1;;;;;;;;;;;;;
4332;2025;6;1147;7400;26;5;1;;;;;;;;;;;;;
4333;2025;7;1147;6500;26;5;1;;;;;;;;;;;;;
4334;2025;4;1933;30000;16;3;2;;;;;;;;;;;;;
4335;2025;6;1021;7400;16;3;1;;;;;;;;;;;;;
4336;2025;7;921;4000;16;3;1;;;;;;;;;;;;;
4337;2025;5;1057;7400;7;2;1;;;;;;;;;;;;;
4338;2025;2;1057;4000;7;2;1;;;;;;;;;;;;;
4339;2025;5;1021;7400;2;2;1;;;;;;;;;;;;;
4340;2025;7;1147;6500;1;1;1;;;;;;;;;;;;;
4341;2025;5;840;80000;1;1;3;;;;;;;;;;;;;
4342;2025;6;840;80000;7;2;3;;;;;;;;;;;;;
4343;2025;2;2236;7400;16;3;1;;;;;;;;;;;;;
4344;2025;10;1162;7400;5;2;1;;;;;;;;;;;;;
4345;2025;4;2069;5000;5;2;1;;;;;;;;;;;;;
4346;2025;10;2237;5000;32;6;1;;;;;;;;;;;;;
4347;2025;1;1841;5000;14;3;1;;;;;;;;;;;;;
4348;2025;4;1841;7000;16;3;1;;;;;;;;;;;;;
4349;2025;1;2238;5000;2;2;1;;;;;;;;;;;;;
4350;2025;7;1672;7000;5;2;1;;;;;;;;;;;;;
4351;2025;5;2239;6000;5;2;1;;;;;;;;;;;;;
4352;2025;2;862;6000;32;6;1;;;;;;;;;;;;;
4353;2025;5;2240;7400;2;2;1;;;;;;;;;;;;;
4354;2025;5;888;7400;6;2;1;;;;;;;;;;;;;
4355;2025;4;888;7400;5;2;1;;;;;;;;;;;;;
4356;2025;5;850;3500;29;5;1;;;;;;;;;;;;;
4357;2025;11;819;6500;20;4;1;;;;;;;;;;;;;
4358;2025;4;2241;7000;20;4;1;;;;;;;;;;;;;
4359;2025;8;892;5500;1;1;1;;;;;;;;;;;;;
4360;2025;11;850;3700;26;5;1;;;;;;;;;;;;;
4361;2025;7;850;7400;1;1;1;;;;;;;;;;;;;
4362;2025;3;1956;17666;4;2;2;;;;;;;;;;;;;
4363;2025;3;2242;43000;1;1;2;;;;;;;;;;;;;
4364;2025;1;1970;5500;1;1;1;;;;;;;;;;;;;
4365;2025;9;1970;6500;3;2;1;;;;;;;;;;;;;
4366;2025;5;798;7400;1;1;1;;;;;;;;;;;;;
4367;2025;6;2243;800;3;2;1;;;;;;;;;;;;;
4368;2025;6;1050;55000;3;2;3;;;;;;;;;;;;;
4369;2025;4;981;5000;26;5;1;;;;;;;;;;;;;
4370;2025;1;981;5000;1;1;1;;;;;;;;;;;;;
4371;2025;6;2244;1000;24;5;1;;;;;;;;;;;;;
4372;2025;5;2245;25000;13;3;2;;;;;;;;;;;;;
4373;2025;2;552;2000;13;3;1;;;;;;;;;;;;;
4374;2025;9;1766;130000;1;1;3;;;;;;;;;;;;;
4375;2025;4;2246;85000;22;4;3;;;;;;;;;;;;;
4376;2025;5;1008;6500;30;5;1;;;;;;;;;;;;;
4377;2025;4;1008;6500;8;2;1;;;;;;;;;;;;;
4378;2025;7;1840;7400;25;5;1;;;;;;;;;;;;;
4379;2025;5;2079;28000;20;4;2;;;;;;;;;;;;;
4380;2025;12;1327;6500;20;4;1;;;;;;;;;;;;;
4381;2025;11;1327;6000;31;5;1;;;;;;;;;;;;;
4382;2025;5;932;3000;1;1;1;;;;;;;;;;;;;
4383;2025;3;1815;7400;9;2;1;;;;;;;;;;;;;
4384;2025;5;1950;5000;9;2;1;;;;;;;;;;;;;
4385;2025;1;1252;3500;13;3;1;;;;;;;;;;;;;
4386;2025;7;2247;6500;32;6;1;;;;;;;;;;;;;
4387;2025;5;2248;7400;1;1;1;;;;;;;;;;;;;
4388;2025;1;2249;40000;11;2;2;;;;;;;;;;;;;
4389;2025;3;1313;6000;1;1;1;;;;;;;;;;;;;
4390;2025;7;1840;7400;22;4;1;;;;;;;;;;;;;
4391;2025;6;2250;5000;14;3;1;;;;;;;;;;;;;
4392;2025;6;2251;80000;9;2;3;;;;;;;;;;;;;
4393;2025;5;2251;80000;31;5;3;;;;;;;;;;;;;
4394;2025;11;2251;80000;2;2;3;;;;;;;;;;;;;
4395;2025;9;2252;3500;32;6;1;;;;;;;;;;;;;
4396;2025;4;2197;7400;32;6;1;;;;;;;;;;;;;
4397;2025;4;2253;7000;32;6;1;;;;;;;;;;;;;
4398;2025;5;2254;140000;31;5;3;;;;;;;;;;;;;
4399;2025;5;2170;22200;1;1;2;;;;;;;;;;;;;
