Id;Ano;Mes;Fornecedor_Id;Valor_dia;Regiao_Id;Zona_Id;Categoria_Id
11501;2023;10;5022;200000;13;3;3
11591;2023;10;4336;566222,79;13;3;3
11598;2023;10;5279;300000;13;3;3
11644;2023;10;4123;135000;13;3;3
11679;2023;10;4660;75000;13;3;3
11680;2023;10;3764;55000;13;3;3
11685;2023;10;3349;73000;13;3;3
11826;2023;10;5861;55000;13;3;3
11828;2023;10;3884;90000;13;3;3
11831;2023;10;3754;65000;13;3;3
11833;2023;10;6430;61000;13;3;3
11836;2023;10;5904;50000;13;3;3
11837;2023;10;3349;130000;13;3;3
11838;2023;10;4355;120000;13;3;3
11840;2023;10;5904;55000;13;3;3
11843;2023;10;3349;50000;13;3;3
11854;2023;10;5904;200000;13;3;3
11855;2023;9;3594;100000;13;3;3
11867;2023;9;3233;60000;13;3;3
11876;2023;10;5904;200000;13;3;3
11884;2023;10;5822;90000;13;3;3
11901;2023;10;5904;90000;13;3;3
11902;2023;10;892;60000;13;3;3
11913;2023;10;5937;350000;13;3;3
11946;2023;10;3937;80000;13;3;3
11967;2023;10;6606;250000;13;3;3
11986;2023;10;5351;76000;13;3;3
12000;2023;10;5017;61000;13;3;3
12076;2023;10;3885;65000;13;3;3
12095;2023;10;3764;105000;13;3;3
12105;2023;10;6238;54000;13;3;3
12225;2023;10;4303;50000;13;3;3
12227;2023;10;3348;130000;13;3;3
12257;2023;10;4517;50000;13;3;3
12322;2023;10;5861;55000;13;3;3
12325;2023;10;5769;150000;13;3;3
12328;2023;10;5882;120000;13;3;3
12334;2023;10;3553;85000;13;3;3
12335;2023;10;5822;95000;13;3;3
12338;2023;10;4517;70000;13;3;3
12351;2023;10;6582;60000;13;3;3
12352;2023;10;3949;70000;13;3;3
12357;2023;10;3753;70000;13;3;3
12358;2023;10;5817;50000;13;3;3
12376;2023;10;4484;390000;13;3;3
12381;2023;10;4660;50000;13;3;3
12384;2023;10;4687;60000;13;3;3
12409;2023;10;3677;64800;13;3;3
12410;2023;10;5144;307000;13;3;3
12417;2023;10;5897;600000;13;3;3
12420;2023;10;5897;200000;13;3;3
12422;2023;10;5897;120000;13;3;3
12458;2023;10;3801;55000;13;3;3
12461;2023;11;4564;130000;13;3;3
12462;2023;11;5351;50000;13;3;3
12470;2023;11;4576;250000;13;3;3
12473;2023;11;5861;210000;13;3;3
12474;2023;11;4564;125000;13;3;3
12477;2023;11;4854;85000;13;3;3
12483;2023;11;6058;100000;13;3;3
12484;2023;11;4564;160000;13;3;3
12485;2023;11;5861;85000;13;3;3
12486;2023;11;3249;150000;13;3;3
12489;2023;11;4782;60000;13;3;3
12494;2023;11;6057;50000;13;3;3
12538;2023;11;4687;60000;13;3;3
12540;2023;11;5861;110000;13;3;3
12545;2023;11;5861;159000;13;3;3
12566;2023;11;4907;70000;13;3;3
12567;2023;11;6424;120000;13;3;3
12577;2023;11;5822;190000;13;3;3
12579;2023;11;4564;60000;13;3;3
12591;2023;11;4951;150000;13;3;3
12596;2023;11;5322;55000;13;3;3
12615;2023;11;5904;112000;13;3;3
12641;2023;11;4004;100000;13;3;3
12658;2023;11;5472;80000;13;3;3
12660;2023;11;4779;107700;13;3;3
12677;2023;11;5861;325000;13;3;3
12689;2023;11;5680;180000;13;3;3
12690;2023;11;3929;98000;13;3;3
12715;2023;11;6034;126800;13;3;3
12716;2023;11;5904;100000;13;3;3
12727;2023;11;5822;95000;13;3;3
12740;2023;11;3573;530000;13;3;3
12750;2023;11;3759;56000;13;3;3
12766;2023;11;6061;50000;13;3;3
12767;2023;11;6061;50000;13;3;3
12788;2023;11;6822;288000;13;3;3
12792;2023;11;5831;55000;13;3;3
12802;2023;11;4288;70000;13;3;3
12808;2023;11;4743;180000;13;3;3
12821;2023;11;3767;55000;13;3;3
12871;2023;11;5823;260000;13;3;3
12885;2023;11;4564;65000;13;3;3
12886;2023;11;5861;65000;13;3;3
12888;2023;11;5737;100000;13;3;3
12889;2023;11;5234;50000;13;3;3
12890;2023;11;4629;80000;13;3;3
12894;2023;11;5769;150000;13;3;3
12954;2023;11;5822;50000;13;3;3
12955;2023;11;4355;176000;13;3;3
12956;2023;11;5822;162000;13;3;3
12957;2023;11;5280;160000;13;3;3
12959;2023;11;4564;65000;13;3;3
12978;2023;11;4183;60000;13;3;3
12979;2023;11;4742;150000;13;3;3
12994;2023;11;4355;60000;13;3;3
13025;2023;11;992;230000;13;3;3
13027;2023;11;6680;140000;13;3;3
13031;2023;11;4688;80000;13;3;3
13047;2023;11;3703;150000;13;3;3
13066;2023;11;3776;130000;13;3;3
13067;2023;11;4635;80000;13;3;3
13077;2023;11;5904;70000;13;3;3
13087;2023;11;5822;285000;13;3;3
13095;2023;11;4629;110000;13;3;3
13099;2023;11;6078;60348,04;13;3;3
13111;2023;11;6186;58500;13;3;3
13112;2023;11;6424;120000;13;3;3
13124;2023;11;5012;80000;13;3;3
13126;2023;11;3996;50000;13;3;3
13132;2023;11;5861;50000;13;3;3
13167;2023;11;3884;100000;13;3;3
13177;2023;11;4160;110000;13;3;3
13178;2023;11;4564;65000;13;3;3
13179;2023;11;6294;60000;13;3;3
13189;2023;11;3256;120000;13;3;3
13194;2023;11;4564;80000;13;3;3
13197;2023;11;4564;90000;13;3;3
13201;2023;11;6430;90000;13;3;3
13202;2023;11;4564;50000;13;3;3
13207;2023;11;5861;50000;13;3;3
13228;2023;11;4515;80000;13;3;3
13250;2023;11;5727;140000;13;3;3
13260;2023;11;4565;110000;13;3;3
13267;2023;11;4959;60000;13;3;3
13293;2023;7;3884;50000;13;3;3
13305;2023;11;5464;75000;13;3;3
13310;2023;11;6061;64000;13;3;3
13332;2023;11;4160;94000;13;3;3
13335;2023;11;6584;60000;13;3;3
13341;2023;11;5861;160000;13;3;3
13347;2023;11;4160;60000;13;3;3
13348;2023;11;4160;150000;13;3;3
13349;2023;11;4160;120000;13;3;3
13351;2023;11;4160;88000;13;3;3
13368;2023;12;5780;50000;13;3;3
13369;2023;12;4564;75000;13;3;3
13378;2023;12;4779;60000;13;3;3
13387;2023;12;4133;81400;13;3;3
13392;2023;12;4160;75000;13;3;3
13395;2023;12;4160;120000;13;3;3
13398;2023;12;4635;94000;13;3;3
13407;2023;12;5318;60000;13;3;3
13412;2023;12;3764;70000;13;3;3
13413;2023;12;5885;120000;13;3;3
13415;2023;12;4742;300000;13;3;3
13420;2023;12;4564;142000;13;3;3
13421;2023;12;6615;200000;13;3;3
13422;2023;12;3631;149951,54;13;3;3
13424;2023;12;4160;50000;13;3;3
13428;2023;12;4160;50000;13;3;3
13429;2023;12;4160;75000;13;3;3
13430;2023;12;6082;192000;13;3;3
13431;2023;12;4635;94000;13;3;3
13433;2023;12;4004;75000;13;3;3
13434;2023;12;3597;210000;13;3;3
13458;2023;12;4635;80000;13;3;3
13460;2023;12;5861;50000;13;3;3
13463;2023;12;6762;58500;13;3;3
13477;2023;12;5685;126705;13;3;3
13500;2023;12;4564;65000;13;3;3
13509;2023;12;3317;210000;13;3;3
13511;2023;12;4856;60000;13;3;3
13512;2023;12;4757;90000;13;3;3
13513;2023;12;4564;65000;13;3;3
13514;2023;12;4593;57000;13;3;3
13515;2023;12;4564;50000;13;3;3
13517;2023;12;5861;70000;13;3;3
13524;2023;12;4564;124000;13;3;3
13526;2023;12;4757;67000;13;3;3
13533;2023;12;6082;80000;13;3;3
13537;2023;12;6128;90000;13;3;3
13541;2023;12;3417;60000;13;3;3
13548;2023;12;3884;50000;13;3;3
13549;2023;12;5861;100000;13;3;3
13557;2023;12;3546;75000;13;3;3
13559;2023;12;3717;160000;13;3;3
13561;2023;12;5883;80000;13;3;3
13598;2023;7;5323;2000000;13;3;3
13606;2023;12;5869;60000;13;3;3
13613;2023;12;4355;88000;13;3;3
13614;2023;12;5481;210000;13;3;3
13616;2023;12;5861;110000;13;3;3
13618;2023;12;4957;50000;13;3;3
13619;2023;12;6077;120000;13;3;3
13623;2023;12;5861;100000;13;3;3
13626;2023;12;4447;70000;13;3;3
13627;2023;12;4355;88000;13;3;3
13645;2023;12;4593;78000;13;3;3
13675;2023;12;5861;125000;13;3;3
13680;2023;12;4800;335000;13;3;3
13685;2023;12;4355;94000;13;3;3
13688;2023;12;6321;108200;13;3;3
13700;2023;12;4332;75000;13;3;3
13742;2023;12;4160;60000;13;3;3
13743;2023;12;5904;50000;13;3;3
13746;2023;12;5456;100000;13;3;3
13747;2023;12;3273;159000;13;3;3
13774;2023;12;3230;200000;13;3;3
13775;2023;12;6076;150000;13;3;3
13788;2023;12;5861;80000;13;3;3
13792;2023;12;4687;50000;13;3;3
13794;2023;12;5861;173000;13;3;3
13795;2023;12;5861;100000;13;3;3
13798;2023;12;5861;53000;13;3;3
13800;2023;12;3984;80000;13;3;3
13804;2023;12;3754;200000;13;3;3
13805;2023;12;3885;100000;13;3;3
13806;2023;12;3885;100000;13;3;3
13809;2023;12;4268;50000;13;3;3
13811;2023;12;6552;95000;13;3;3
13817;2023;12;4160;60000;13;3;3
13820;2023;12;4004;100000;13;3;3
13821;2023;12;5769;200000;13;3;3
13826;2023;12;6479;70000;13;3;3
13828;2023;12;5861;100000;13;3;3
13843;2023;12;4564;180000;13;3;3
13846;2023;12;4197;200000;13;3;3
13847;2023;12;6246;50000;13;3;3
13848;2023;12;5822;95000;13;3;3
13850;2023;12;5822;96000;13;3;3
13854;2023;12;5861;165000;13;3;3
13855;2023;12;5861;100000;13;3;3
13856;2023;12;5822;81000;13;3;3
13857;2023;12;6238;50000;13;3;3
13858;2023;12;5791;50000;13;3;3
13859;2023;12;3765;136000;13;3;3
13861;2023;12;6595;238000;13;3;3
13862;2023;12;4160;120000;13;3;3
13867;2023;12;4683;250000;13;3;3
13871;2023;12;5727;50000;13;3;3
13876;2023;12;5861;110000;13;3;3
13879;2023;12;3597;100000;13;3;3
13881;2023;12;5861;100000;13;3;3
13882;2023;12;6500;300000;13;3;3
13887;2023;12;5861;150000;13;3;3
13888;2023;12;4160;150000;13;3;3
13889;2023;12;5861;80000;13;3;3
13890;2023;12;3864;500000;13;3;3
13895;2023;12;4160;75000;13;3;3
13898;2023;12;4160;155000;13;3;3
13902;2023;12;6564;130000;13;3;3
13904;2023;12;4564;130000;13;3;3
13909;2023;12;5442;100000;13;3;3
13910;2023;12;4836;50000;13;3;3
13912;2023;12;5139;70000;13;3;3
13914;2023;12;3765;50000;13;3;3
13920;2023;12;4160;145000;13;3;3
13922;2023;12;4355;94000;13;3;3
13923;2023;12;6439;350000;13;3;3
13927;2023;12;4319;180000;13;3;3
13928;2023;12;3303;160000;13;3;3
13930;2023;12;3713;175000;13;3;3
13931;2023;12;4160;94000;13;3;3
13932;2023;12;4355;114000;13;3;3
13933;2023;12;5693;80000;13;3;3
13938;2023;12;4160;60000;13;3;3
13944;2023;12;4160;64000;13;3;3
13952;2023;12;5343;120000;13;3;3
13953;2023;12;5343;120000;13;3;3
13958;2023;12;4564;130000;13;3;3
13961;2023;12;4564;160000;13;3;3
13963;2023;12;5861;76000;13;3;3
13964;2023;12;4959;60000;13;3;3
13970;2023;12;4355;84000;13;3;3
13978;2023;12;5861;50000;13;3;3
13980;2023;12;5822;162000;13;3;3
13991;2023;12;4564;65000;13;3;3
13992;2023;12;5861;55000;13;3;3
13995;2023;12;4635;70000;13;3;3
14005;2023;12;4635;60000;13;3;3
14006;2023;12;6296;110000;13;3;3
14027;2023;12;3705;210000;13;3;3
14030;2023;12;4635;80000;13;3;3
14033;2023;12;4564;50000;13;3;3
14036;2023;12;5861;220000;13;3;3
14045;2023;12;6031;60000;13;3;3
14046;2023;12;6286;57000;13;3;3
14047;2023;12;4564;124000;13;3;3
14050;2023;12;5822;95000;13;3;3
14058;2023;12;5897;330000;13;3;3
14059;2023;1;4564;125000;13;3;3
14097;2023;1;4629;110000;13;3;3
14151;2023;1;5822;162000;13;3;3
14152;2023;1;5897;140000;13;3;3
