Id;Ano;Mes;Fornecedor_Id;Valor_dia;Regiao_Id;Zona_Id;Categoria_Id
3140;2025;12;1852;30000;28;5;2
3149;2025;3;1752;40000;17;3;2
3155;2025;3;1857;38000;1;1;2
3177;2025;9;1863;10000;10;2;2
3182;2025;5;1866;10000;3;2;2
3192;2025;7;1869;40000;32;6;2
3193;2025;5;1870;15000;4;2;2
3196;2025;9;1863;20000;4;2;2
3200;2025;5;1872;15000;1;1;2
3203;2025;5;1873;20000;24;5;2
3204;2025;4;1874;11250;24;5;2
3205;2025;6;1875;15000;14;3;2
3206;2025;4;1876;14500;1;1;2
3207;2025;5;1877;25000;30;5;2
3208;2025;6;1877;25000;21;4;2
3210;2025;1;871;20000;23;5;2
3211;2025;5;871;30000;23;5;2
3214;2025;4;1878;29600;26;5;2
3215;2025;4;1879;45000;1;1;2
3219;2025;8;1758;12000;32;6;2
3220;2025;8;1746;22857,14286;32;6;2
3223;2025;8;1820;30000;3;2;2
3224;2025;8;1846;19800;1;1;2
3226;2025;8;1846;27000;17;3;2
3233;2025;5;1742;12323,33;3;2;2
3234;2025;5;1742;15950;17;3;2
3236;2025;7;1883;24000;1;1;2
3240;2025;5;1886;35000;26;5;2
3242;2025;5;1537;30000;2;2;2
3245;2025;5;1888;22200;1;1;2
3249;2025;10;1752;40000;9;2;2
3254;2025;4;1893;15000;1;1;2
3256;2025;10;1894;12000;16;3;2
3257;2025;5;1895;25000;1;1;2
3261;2025;12;1104;21500;22;4;2
3262;2025;3;1104;36000;1;1;2
3263;2025;7;1104;16125;1;1;2
3264;2025;7;1104;21500;2;2;2
3265;2025;5;1104;18300;2;2;2
3266;2025;5;1104;18300;2;2;2
3267;2025;6;1104;18300;2;2;2
3268;2025;8;1104;21500;2;2;2
3270;2025;1;1899;40000;2;2;2
3286;2025;4;833;22000;25;5;2
3287;2025;6;833;20000;10;2;2
3292;2025;7;1909;40000;32;6;2
3294;2025;4;833;22000;10;2;2
3295;2025;7;833;20000;20;4;2
3304;2025;1;814;14800;1;1;2
3309;2025;5;814;14800;27;5;2
3310;2025;5;1913;24000;27;5;2
3311;2025;4;1914;32000;27;5;2
3315;2025;5;1917;15000;14;3;2
3317;2025;4;1461;12000;4;2;2
3320;2025;5;1919;15000;7;2;2
3337;2025;6;1846;27857,14286;20;4;2
3341;2025;7;1848;36073;29;5;2
3350;2025;9;1816;35000;32;6;2
3353;2025;9;989;20000;29;5;2
3364;2025;6;1764;21500;32;6;2
3365;2025;4;1764;17667;31;5;2
3366;2025;12;1764;23000;31;5;2
3367;2025;1;1764;23000;26;5;2
3371;2025;5;1930;25000;29;5;2
3389;2025;5;992;44600;32;6;2
3391;2025;5;1764;10000;3;2;2
3394;2025;6;1938;10000;26;5;2
3408;2025;5;1873;30000;1;1;2
3415;2025;4;1953;14800;23;5;2
3417;2025;5;1955;36000;25;5;2
3418;2025;2;1956;18600;32;6;2
3425;2025;5;1764;21500;1;1;2
3437;2025;5;1910;15000;14;3;2
3441;2025;5;1968;20000;2;2;2
3444;2025;5;1969;20000;26;5;2
3445;2025;11;1969;40000;4;2;2
3447;2025;3;971;15000;15;3;2
3448;2025;5;971;18000;15;3;2
3449;2025;12;1188;11000;1;1;2
3452;2025;5;1910;30000;13;3;2
3453;2025;5;1971;10000;22;4;2
3466;2025;6;1752;35000;4;2;2
3467;2025;6;1752;35000;26;5;2
3468;2025;7;1752;35000;32;6;2
3478;2025;3;1978;30000;13;3;2
3483;2025;5;1980;34000;1;1;2
3484;2025;6;1980;34000;3;2;2
3486;2025;5;1981;10000;9;2;2
3487;2025;5;1981;10000;9;2;2
3488;2025;8;1981;15000;5;2;2
3489;2025;8;1982;15000;5;2;2
3503;2025;8;1369;14800;17;3;2
3504;2025;5;1987;40000;17;3;2
3505;2025;5;1742;26024,66;1;1;2
3516;2025;5;1993;15000;7;2;2
3517;2025;5;1652;10000;32;6;2
3528;2025;5;1998;35000;31;5;2
3532;2025;2;1477;20000;3;2;2
3533;2025;4;1477;20000;5;2;2
3534;2025;4;2000;40000;10;2;2
3543;2025;9;886;10000;25;5;2
3546;2025;5;1995;26666,66;2;2;2
3547;2025;5;2006;30000;2;2;2
3548;2025;8;1602;20000;1;1;2
3552;2025;5;2007;22200;5;2;2
3555;2025;3;1986;12000;32;6;2
3570;2025;11;836;12496,49;4;2;2
3571;2025;5;2010;14000;4;2;2
3573;2025;6;809;44758,33;21;4;2
3587;2025;5;1895;20000;13;3;2
3597;2025;3;1956;26000;27;5;2
3609;2025;5;1648;22200;5;2;2
3615;2025;6;1978;40000;26;5;2
3616;2025;4;1978;10666,66667;15;3;2
3621;2025;5;2025;35000;16;3;2
3627;2025;4;2028;18000;1;1;2
3632;2025;5;1782;38000;26;5;2
3633;2025;5;1782;38000;26;5;2
3634;2025;1;2030;20000;2;2;2
3635;2025;5;2030;20000;2;2;2
3640;2025;8;850;15000;29;5;2
3641;2025;5;850;15000;25;5;2
3645;2025;8;2034;22200;16;3;2
3653;2025;6;809;42050;21;4;2
3655;2025;5;1377;22000;23;5;2
3659;2025;1;836;11000;26;5;2
3671;2025;4;1920;30000;7;2;2
3672;2025;4;1920;30000;1;1;2
3675;2025;4;2041;30000;17;3;2
3676;2025;5;2042;14000;6;2;2
3680;2025;9;1104;45000;1;1;2
3681;2025;11;1104;45000;1;1;2
3682;2025;7;1104;30000;2;2;2
3683;2025;10;1104;45000;2;2;2
3684;2025;8;1104;45000;2;2;2
3685;2025;12;2045;49000;2;2;2
3687;2025;8;983;38000;2;2;2
3688;2025;3;983;38000;32;6;2
3691;2025;2;2047;20000;13;3;2
3695;2025;5;992;12000;1;1;2
3699;2025;4;861;38700;30;5;2
3700;2025;3;887;33500;3;2;2
3701;2025;5;887;35000;1;1;2
3712;2025;5;1829;13000;14;3;2
3720;2025;8;2053;31500;13;3;2
3728;2025;8;1599;10000;21;4;2
3729;2025;5;2057;20000;26;5;2
3736;2025;5;978;30000;9;2;2
3738;2025;3;2001;28000;30;5;2
3757;2025;5;2071;35000;2;2;2
3768;2025;5;1920;35000;24;5;2
3788;2025;6;859;43666,66;1;1;2
3794;2025;4;2084;46000;27;5;2
3806;2025;5;2087;11500;28;5;2
3820;2025;6;921;34000;17;3;2
3828;2025;10;1747;33500;22;4;2
3829;2025;5;2094;29600;4;2;2
3842;2025;5;988;15000;2;2;2
3843;2025;5;988;15000;5;2;2
3846;2025;6;2095;18000;1;1;2
3854;2025;5;1925;10000;1;1;2
3855;2025;1;2100;40000;29;5;2
3857;2025;6;2051;35000;1;1;2
3858;2025;3;2051;10000;1;1;2
3859;2025;5;1809;40000;1;1;2
3862;2025;5;1906;35000;3;2;2
3866;2025;1;2104;45000;9;2;2
3867;2025;4;2105;16000;31;5;2
3873;2025;6;1820;30000;21;4;2
3874;2025;8;1820;30000;20;4;2
3875;2025;3;1820;30000;17;3;2
3876;2025;6;1820;30000;17;3;2
3881;2025;5;2107;22200;14;3;2
3887;2025;5;2108;28000;32;6;2
3891;2025;5;2112;22200;16;3;2
3901;2025;3;2119;18500;16;3;2
3902;2025;6;2119;30000;1;1;2
3903;2025;5;2119;24000;17;3;2
3904;2025;6;2119;30000;17;3;2
3905;2025;3;2119;12000;17;3;2
3906;2025;6;2119;30000;17;3;2
3907;2025;4;2119;30000;17;3;2
3908;2025;9;2119;18500;17;3;2
3909;2025;4;2119;30000;17;3;2
3910;2025;7;1016;45714,28571;17;3;2
3918;2025;1;1814;40000;16;3;2
3922;2025;4;1021;20000;13;3;2
3923;2025;6;1384;13000;7;2;2
3925;2025;7;2122;34900;7;2;2
3928;2025;1;903;23000;1;1;2
3929;2025;11;903;20000;9;2;2
3930;2025;6;2051;30000;9;2;2
3931;2025;8;2051;30000;9;2;2
3932;2025;3;2051;30000;9;2;2
3933;2025;6;2051;30000;1;1;2
3934;2025;10;2051;30000;1;1;2
3946;2025;5;2127;40000;16;3;2
3959;2025;3;1104;36000;32;6;2
3961;2025;7;1104;40000;16;3;2
3963;2025;6;1104;30000;2;2;2
3964;2025;3;1104;24000;2;2;2
3965;2025;7;1104;30000;2;2;2
3966;2025;3;1104;18000;2;2;2
3967;2025;6;1104;30000;2;2;2
3968;2025;6;1104;30000;2;2;2
3969;2025;11;1104;24000;2;2;2
3970;2025;4;1104;30000;2;2;2
3971;2025;2;1104;24000;2;2;2
3972;2025;12;1104;30000;2;2;2
3975;2025;5;2134;37000;2;2;2
3976;2025;5;2135;40875;29;5;2
3980;2025;7;2136;10500;26;5;2
3987;2025;5;2040;45000;1;1;2
3988;2025;8;2040;45000;1;1;2
4026;2025;5;2144;12500;29;5;2
4035;2025;5;2148;23800;10;2;2
4036;2025;1;2148;27000;1;1;2
4044;2025;7;1814;15000;25;5;2
4045;2025;7;1814;10000;29;5;2
4053;2025;3;1816;35000;2;2;2
4057;2025;9;2152;40000;20;4;2
4061;2025;7;2155;22000;21;4;2
4063;2025;6;2156;30000;29;5;2
4068;2025;5;2159;22000;28;5;2
4069;2025;5;2159;22000;5;2;2
4072;2025;9;903;30000;28;5;2
4090;2025;5;1925;22200;15;3;2
4091;2025;5;1956;15000;6;2;2
4093;2025;8;2021;22500;1;1;2
4098;2025;1;2169;18400;5;2;2
4099;2025;12;2169;16000;5;2;2
4104;2025;5;2159;25000;29;5;2
4123;2025;5;1816;30000;5;2;2
4124;2025;2;2176;45000;5;2;2
4125;2025;5;2176;31000;29;5;2
4131;2025;7;1863;10000;1;1;2
4132;2025;5;1863;10000;2;2;2
4138;2025;3;2180;25000;5;2;2
4145;2025;6;2183;30000;20;4;2
4148;2025;7;1809;35000;1;1;2
4154;2025;5;2185;17000;7;2;2
4155;2025;5;2185;16000;9;2;2
4159;2025;4;2187;30000;16;3;2
4168;2025;5;2191;15000;29;5;2
4175;2025;5;886;33000;32;6;2
4179;2025;7;2081;25000;1;1;2
4180;2025;5;2196;10000;30;5;2
4187;2025;5;2003;48300;21;4;2
4188;2025;3;2003;48300;1;1;2
4190;2025;3;2199;30000;25;5;2
4195;2025;6;1909;41035;23;5;2
4196;2025;7;1909;40000;9;2;2
4199;2025;5;1984;14200;20;4;2
4204;2025;7;2203;10000;1;1;2
4205;2025;3;2204;20000;16;3;2
4206;2025;4;2204;15000;25;5;2
4220;2025;9;826;30000;16;3;2
4223;2025;7;1016;25714,28571;26;5;2
4224;2025;5;1016;22500;26;5;2
4231;2025;5;2211;36000;1;1;2
4237;2025;7;1599;30000;3;2;2
4240;2025;4;2213;25000;29;5;2
4242;2025;5;2214;40000;20;4;2
4247;2025;8;2216;24500;3;2;2
4249;2025;5;1537;22000;31;5;2
4253;2025;5;2219;20000;23;5;2
4262;2025;9;965;15000;29;5;2
4269;2025;7;1950;37000;1;1;2
4272;2025;5;1919;20000;1;1;2
4275;2025;5;2222;40000;2;2;2
4277;2025;8;1757;10000;1;1;2
4279;2025;5;1993;20000;9;2;2
4284;2025;5;2227;18000;32;6;2
4285;2025;1;1915;16000;28;5;2
4286;2025;5;1915;19500;5;2;2
4287;2025;3;1915;19500;2;2;2
4289;2025;5;836;44460;14;3;2
4298;2025;5;2228;20000;20;4;2
4302;2025;4;1764;18000;27;5;2
4303;2025;6;1764;17000;25;5;2
4305;2025;5;2229;15000;26;5;2
4309;2025;5;2232;38000;5;2;2
4312;2025;7;1869;40000;21;4;2
4318;2025;12;826;48000;4;2;2
4334;2025;4;1933;30000;16;3;2
4362;2025;3;1956;17666;4;2;2
4363;2025;3;2242;43000;1;1;2
4372;2025;5;2245;25000;13;3;2
4379;2025;5;2079;28000;20;4;2
4388;2025;1;2249;40000;11;2;2
4399;2025;5;2170;22200;1;1;2
4410;2025;9;979;14000;23;5;2
4412;2025;5;1173;10000;13;3;2
4419;2025;6;2261;11900;26;5;2
4423;2025;1;2262;12800;1;1;2
4425;2025;9;1766;42857,14286;1;1;2
4431;2025;5;2263;25000;29;5;2
4433;2025;5;1742;16500;2;2;2
4434;2025;5;2264;35000;22;4;2
4435;2025;6;2263;27600;1;1;2
4440;2025;6;2266;22200;2;2;2
4453;2025;5;1849;21000;25;5;2
4454;2025;5;992;24000;15;3;2
4459;2025;7;887;45000;3;2;2
4462;2025;5;2274;25000;1;1;2
4463;2025;7;2274;25000;13;3;2
4466;2025;1;2276;14800;25;5;2
4480;2025;5;887;25000;3;2;2
4481;2025;5;850;10000;9;2;2
4482;2025;7;850;29000;9;2;2
4485;2025;3;842;18000;1;1;2
4493;2025;12;2282;38000;2;2;2
4494;2025;12;2282;38000;29;5;2
4495;2025;5;1742;16779;14;3;2
4497;2025;6;809;42506,67;1;1;2
4498;2025;6;809;42203,33;1;1;2
4500;2025;4;952;19500;29;5;2
4503;2025;7;2283;10000;9;2;2
4504;2025;6;1752;40000;29;5;2
4505;2025;12;1752;40000;27;5;2
4510;2025;6;1816;25000;9;2;2
4511;2025;3;1816;25000;2;2;2
4512;2025;5;1816;25000;1;1;2
4515;2025;9;1599;17000;29;5;2
4516;2025;5;1599;17000;9;2;2
4520;2025;8;2284;35000;9;2;2
4523;2025;5;1857;42785;14;3;2
4530;2025;8;2287;22000;2;2;2
4574;2025;3;1045;14000;28;5;2
4581;2025;4;1863;10000;31;5;2
4582;2025;5;1863;10000;5;2;2
4589;2025;5;2296;10000;26;5;2
4592;2025;5;866;10000;20;4;2
4605;2025;5;1971;10000;9;2;2
4616;2025;5;892;40000;7;2;2
4617;2025;5;1320;10000;28;5;2
4621;2025;5;2301;10000;9;2;2
4624;2025;4;1863;10000;9;2;2
4638;2025;5;2143;17500;1;1;2
4643;2025;5;2306;10000;7;2;2
4647;2025;5;2005;45000;7;2;2
4650;2025;5;2309;30000;1;1;2
4651;2025;8;2309;22500;14;3;2
4652;2025;3;2309;19000;3;2;2
4661;2025;1;2313;48800;32;6;2
4662;2025;4;2313;44500;31;5;2
4671;2025;7;1863;10000;2;2;2
4672;2025;5;1863;10000;12;2;2
4679;2025;4;894;23000;5;2;2
4681;2025;6;894;40000;1;1;2
4695;2025;4;1650;46000;31;5;2
4700;2025;7;1920;30000;1;1;2
4702;2025;9;1920;30000;17;3;2
4709;2025;5;2320;14800;16;3;2
4710;2025;3;992;22000;16;3;2
4711;2025;8;992;22000;1;1;2
4713;2025;5;1875;22200;3;2;2
4725;2025;5;2325;22200;1;1;2
4741;2025;7;1909;40000;1;1;2
4742;2025;6;2328;16000;20;4;2
4743;2025;9;1816;35000;20;4;2
4748;2025;2;1809;40000;1;1;2
4750;2025;6;1820;41666,67;1;1;2
4751;2025;1;2329;16000;3;2;2
4769;2025;5;809;35000;28;5;2
4770;2025;5;809;35000;7;2;2
4785;2025;5;1850;25000;28;5;2
4808;2025;3;1820;30000;13;3;2
4809;2025;8;1920;30000;21;4;2
4810;2025;6;1920;30000;1;1;2
4811;2025;5;1920;30000;17;3;2
4812;2025;4;1920;30000;17;3;2
4816;2025;4;2344;14800;3;2;2
4821;2025;1;2249;40000;1;1;2
4826;2025;5;2347;42000;1;1;2
4831;2025;8;2192;40000;1;1;2
4833;2025;6;1840;21000;29;5;2
4841;2025;1;804;14800;1;1;2
4856;2025;5;1749;45000;20;4;2
4857;2025;7;1749;48666,67;32;6;2
4858;2025;8;1749;48666,67;32;6;2
4859;2025;6;1749;45000;1;1;2
4860;2025;7;1749;45000;1;1;2
4861;2025;5;1749;45000;1;1;2
4863;2025;6;2356;10000;1;1;2
4864;2025;5;2356;25000;1;1;2
4871;2025;5;2357;17000;4;2;2
4873;2025;2;2359;19000;4;2;2
4883;2025;5;2362;22200;1;1;2
4905;2025;11;2365;10700;30;5;2
4907;2025;4;2366;13000;1;1;2
4920;2025;4;894;18000;9;2;2
4921;2025;10;894;18000;32;6;2
4922;2025;5;2371;12000;3;2;2
4924;2025;5;2373;40000;29;5;2
4937;2025;5;1893;30000;13;3;2
4949;2025;5;2380;34000;32;6;2
4957;2025;2;1910;40000;26;5;2
4977;2025;5;2385;35000;1;1;2
4981;2025;5;2170;22200;1;1;2
4982;2025;5;1377;22200;7;2;2
4987;2025;5;1925;22200;23;5;2
4989;2025;5;2147;35000;20;4;2
4992;2025;5;2388;29300;10;2;2
4993;2025;6;2081;28000;16;3;2
5003;2025;5;1863;10000;28;5;2
5011;2025;5;2394;12000;26;5;2
5012;2025;8;2395;15000;7;2;2
5018;2025;6;2397;16000;8;2;2
5024;2025;9;1104;10500;26;5;2
5033;2025;5;2402;35000;1;1;2
5040;2025;5;2403;20000;1;1;2
5041;2025;5;2403;20000;1;1;2
5044;2025;3;2404;40000;1;1;2
5046;2025;6;1365;10400;30;5;2
5048;2025;5;1917;27000;20;4;2
5050;2025;5;841;15000;1;1;2
5063;2025;4;1384;35000;1;1;2
5068;2025;2;2409;15000;1;1;2
5069;2025;5;2409;15000;1;1;2
5074;2025;4;1764;30666;3;2;2
5075;2025;6;1764;35000;3;2;2
5080;2025;5;1926;37000;30;5;2
5081;2025;7;2414;14500;27;5;2
5084;2025;5;2416;15000;13;3;2
5085;2025;4;2417;10000;32;6;2
5098;2025;5;2420;20000;2;2;2
5108;2025;5;1296;27000;26;5;2
5109;2025;5;1303;14800;26;5;2
5140;2025;5;2429;42000;26;5;2
5141;2025;5;1740;14285,71429;3;2;2
5142;2025;5;1746;15714,28571;32;6;2
5151;2025;6;2431;35000;1;1;2
5623;2025;8;1414;11000;1;1;2
5730;2025;7;2575;12385,71429;32;6;2
5909;2025;4;1020;15000;32;6;2
5913;2025;5;2636;30000;2;2;2
5914;2025;5;2263;16990;1;1;2
5916;2025;5;2638;30000;1;1;2
6222;2025;9;2720;28571,42857;29;5;2
6225;2025;6;2274;33333,33333;4;2;2
6226;2025;4;2274;14285,71429;29;5;2
6325;2024;1;919;10000;7;2;2
6346;2024;4;2220;18000;28;5;2
6348;2024;4;836;15000;32;6;2
6352;2024;5;2290;40000;25;5;2
6364;2024;4;2746;45000;32;6;2
6365;2024;4;2747;45000;21;4;2
6370;2024;4;2313;43000;32;6;2
6377;2024;4;1993;15000;32;6;2
6379;2024;4;1956;15000;1;1;2
6384;2024;4;2755;20000;29;5;2
6399;2024;4;894;45000;32;6;2
6401;2024;4;2051;30000;32;6;2
6417;2024;4;1814;40000;32;6;2
6422;2024;4;2201;29666;32;6;2
6434;2024;4;1829;10000;25;5;2
6442;2024;4;792;30000;32;6;2
6458;2024;4;1746;36667;32;6;2
6461;2024;4;1752;28000;32;6;2
6497;2024;4;1384;25000;32;6;2
6515;2024;4;983;32000;2;2;2
6522;2024;4;1746;21818,18182;23;5;2
6529;2024;4;1384;25000;32;6;2
6540;2024;4;2747;45000;2;2;2
6548;2024;4;983;38000;28;5;2
6549;2024;4;1814;30000;32;6;2
6555;2024;4;1838;33000;23;5;2
6558;2024;4;1820;34285,71429;29;5;2
6559;2024;4;1477;20000;26;5;2
6562;2024;4;1820;10000;32;6;2
6573;2024;4;1746;12857,14286;32;6;2
6583;2024;4;2051;25000;32;6;2
6584;2024;4;1969;40000;7;2;2
6588;2024;4;1969;40000;32;6;2
6590;2024;4;2817;15000;3;2;2
6593;2024;8;2051;30000;32;6;2
6604;2024;4;2741;18000;14;3;2
6610;2024;4;2818;35000;1;1;2
6615;2024;4;2741;35000;14;3;2
6618;2024;4;2767;15000;20;4;2
6619;2024;4;1746;20357,14286;32;6;2
6640;2024;4;1781;36000;32;6;2
6648;2024;8;2113;26000;32;6;2
6659;2024;5;1758;25000;32;6;2
6660;2024;5;1913;29000;5;2;2
6662;2024;5;2773;14800;32;6;2
6663;2024;5;2773;14800;32;6;2
6667;2024;8;1969;40000;32;6;2
6681;2024;3;2426;14000;14;3;2
6686;2024;5;1779;30000;32;6;2
6689;2024;5;2274;25000;32;6;2
6690;2024;5;1840;13000;3;2;2
6691;2024;5;1982;20000;26;5;2
6692;2024;5;2773;14800;32;6;2
6693;2024;5;2773;14800;32;6;2
6695;2024;3;2836;25000;32;6;2
6717;2024;3;1384;25000;32;6;2
6718;2024;3;2204;20100;32;6;2
6720;2024;3;1384;40000;32;6;2
6740;2024;3;1384;40000;28;5;2
6741;2024;3;1384;40000;7;2;2
6742;2024;3;1384;20000;13;3;2
6752;2024;3;2755;25000;32;6;2
6754;2024;3;978;20000;25;5;2
6769;2024;3;2156;25000;32;6;2
6780;2024;3;6631;14800;32;6;2
6784;2024;2;2859;10000;1;1;2
6801;2024;3;2867;25000;32;6;2
6833;2024;3;2741;35000;14;3;2
6834;2024;3;989;20000;2;2;2
6838;2024;4;1001;15000;32;6;2
6839;2024;4;2249;30000;32;6;2
6840;2024;4;1744;29000;11;2;2
6843;2024;4;1746;36667;32;6;2
6847;2024;4;2779;14480;29;5;2
6849;2024;4;1384;25000;22;4;2
6851;2024;3;2880;25000;29;5;2
6858;2024;3;2883;16971;32;6;2
6864;2024;3;2886;29411,76471;32;6;2
6882;2024;3;2830;12900;32;6;2
6885;2024;3;805;12000;3;2;2
6887;2024;3;1021;18000;32;6;2
6890;2024;3;2896;35000;32;6;2
6901;2024;3;1820;30000;29;5;2
6906;2024;3;2211;29600;32;6;2
6914;2024;3;2051;30000;29;5;2
6917;2024;3;2901;27000;15;3;2
6924;2024;1;2204;17000;32;6;2
6932;2024;1;2905;20000;32;6;2
6938;2024;2;6061;25000;32;6;2
6940;2024;1;992;21000;32;6;2
6948;2024;1;992;22000;23;5;2
6959;2024;1;1112;19000;26;5;2
6960;2024;1;2905;15000;32;6;2
6981;2024;2;2561;10000;32;6;2
6982;2024;1;1746;35000;2;2;2
